t_us
4294966770
33142
66813
100434
134354
168414
202321
236190
269931
303608
337116
370746
404611
438935
473256
507486
541435
575224
609160
643016
676871
710565
744450
778265
812096
845888
879858
913663
947298
981222
1015411
1049430
1083255
1117158
1151130
1184932
1218741
1252610
1286590
1320721
1355022
1389154
1422897
1456507
1490191
1523982
1557543
1591351
1625071
1659113
1692986
1727305
1761644
1795673
1829758
1863718
1897669
1931859
1965827
1999877
2033443
2067138
2101182
2134976
2168643
2202250
2235903
2269887
2303836
2337670
2371450
2405218
2438957
2473054
2506907
2541000
2575273
2609641
2643670
2677423
2711058
2744608
2778410
2812335
2846340
2880473
2914190
2947826
2981544
3015277
3049228
3083212
3117103
3150689
3184701
3218388
3252417
3286524
3320788
3355116
3389172
3422992
3457061
3491092
3524855
3558704
3592589
3626256
3660037
3693603
3727415
3761055
3794728
3828614
3862767
3896633
3930565
3964687
3998704
4032485
4066600
4100746
4134746
4168824
4202566
4236653
4270587
4304244
4337693
4371757
4405925
4439650
4473312
4507095
4540683
4574553
4608578
4642324
4676181
4710206
4744566
4778576
4812486
4846165
4879741
4913381
4947380
4981607
5015398
5049238
5083223
5117133
5150917
5184938
5218926
5252974
5287031
5320951
5354694
5388693
5422541
5455927
5489612
5523623
5557927
5591926
5625974
5659813
5693249
5726861
5760741
5794571
5828566
5862445
5896430
5930644
5965009
5999155
6032773
6066595
6100509
6134360
6168141
6201692
6235740
6269646
6303648
6337702
6371787
6405725
6439491
6473069
6506570
6540554
6574533
6608531
6642453
6676058
6709949
6744001
6777743
6811383
6845254
6879223
6913109
6946992
6981000
7014794
7048624
7082377
7116541
7150407
7184459
7218807
7252656
7286239
7319712
7353376
7387362
7421099
7454779
7488594
7522516
7556441
7590310
7624150
7658144
7692279
7726302
7760342
7794321
7828350
7862278
7895977
7929618
7963293
7997189
8031270
8065250
8099166
8132923
8166921
8200651
8234592
8268697
8302503
8336419
8370358
8404110
8437977
8471488
8505046
8538936
8573173
8607291
8641232
8675122
8709132
8742927
8776670
8810388
8844329
8878652
8912604
8946363
8980109
9013740
9047461
9081251
9114905
9148698
9182915
9217182
9251077
9284933
9318649
9352258
9385798
9419660
9453679
9488057
9522498
9556577
9590593
9624435
9658146
9691633
9725492
9759887
9793718
9827591
9861524
9895376
9929018
9962530
9996226
10030241
10064536
10098705
10132481
10166143
10199790
10233412
10267005
10300878
10334413
10368072
10402033
10436091
10469955
10503992
10538321
10572585
10606752
10640552
10674261
10708118
10741884
10775695
10809609
10843666
10877643
10911376
10945121
10978859
11012642
11046524
11080528
11114333
11148528
11182688
11216394
11250637
11284587
11318179
11351896
11385713
11419517
11453338
11486904
11520654
11554729
11588815
11623090
11656809
11690522
11724442
11758376
11792280
11826026
11859892
11893666
11927947
11962173
11996052
12029787
12063581
12097209
12131044
12164981
12198567
12232322
12265972
12299867
12333564
12367454
12401696
12436306
12470487
12504295
12537943
12571464
12605078
12639039
12673217
12707809
12741946
12775600
12809081
12842504
12876262
12909983
12943782
12977537
13011769
13046103
13079940
13113895
13147745
13181585
13215706
13249621
13283649
13317455
13351449
13385203
13419014
13452931
13486597
13520288
13553875
13587795
13621649
13655510
13689435
13723424
13757248
13791406
13825378
13859352
13893249
13927118
13961075
13994873
14028204
14061719
14095831
14130109
14164027
14197933
14231591
14265421
14299409
14333412
14367286
14401273
14435256
14469364
14503184
14537122
14571099
14604774
14638530
14672481
14706396
14739962
14773835
14807773
14841405
14875292
14909358
14943471
14977534
15011588
15045685
15079542
15113515
15147406
15181419
15215293
15249198
15283206
15317081
15350650
15384347
15417981
15451605
15485465
15519405
15553658
15587559
15621361
15655088
15689328
15723264
15757157
15791268
15825923
15859994
15893680
15927438
15961055
15994642
16028282
16061824
16095516
16129088
16163088
16197340
16231018
16265008
16299063
16333066
16367119
16400914
16434895
16468890
16502758
16536585
16570591
16604463
16638234
16672160
16705756
16739541
16773602
16807655
16841511
16875486
16909385
16942876
16976614
17010872
17044878
17078675
17112564
17146494
17180333
17214053
17248039
17281910
17315718
17349497
17382986
17416578
17450514
17484788
17518925
17553016
17586899
17620624
17654655
17688789
17722925
17756671
17790693
17824657
17858347
17892207
17926061
17959720
17993553
18027322
18061064
18095010
18128744
18162701
18196891
18230918
18264939
18298731
18332589
18366348
18400276
18434031
18467476
18501168
18535149
18569486
18603448
18637391
18671251
18704988
18738655
18772706
18806811
18840890
18874961
18908859
18942750
18976450
19010158
19044159
19078054
19112180
19146206
19180286
19213878
19247779
19281637
19315306
19349130
19382735
19416285
19449827
19483667
19518017
19552047
19585880
19619684
19653302
19686951
19720813
19755162
19789377
19823497
19857182
19891141
19924914
19958811
19992465
20026167
20060000
20093939
20128100
20161987
20195921
20229813
20263565
20297671
20331845
20365746
20399456
20433150
20466846
20500518
20534741
20568549
20602365
20636626
20670420
20704006
20738110
20771872
20805480
20839523
20873675
20907731
20941664
20975561
21009264
21042999
21076914
21110464
21144384
21178591
21212257
21246132
21280109
21313749
21347985
21381973
21415987
21449961
21483657
21517167
21550817
21584528
21618032
21651979
21686041
21719945
21753827
21787613
21821535
21855386
21889298
21923112
21957333
21991408
22025236
22059322
22093876
22127872
22161717
22195457
22228933
22262625
22296095
22329783
22363760
22397916
22431966
22465689
22499324
22533272
22567102
22600719
22634761
22669090
22703372
22737419
22771259
22804911
22838544
22872226
22905971
22939845
22973612
23007304
23041536
23075909
23109833
23143772
23177601
23211214
23245416
23279205
23313110
23347362
23381382
23415213
23448867
23482437
23516327
23550338
23584150
23618147
23651963
23685600
23719641
23753645
23787585
23821516
23855493
23889254
23922857
23956536
23990253
24024264
24058115
24092037
24126217
24160130
24194030
24227860
24261552
24295253
24329058
24362980
24397019
24431222
24465214
24498797
24532343
24566038
24599824
24633826
24667688
24701490
24735306
24769084
24803534
24837796
24871783
24905655
24939313
24972953
25006582
25040141
25073805
25107933
25141918
25175812
25209449
25243105
25276973
25310822
25344696
25378898
25413003
25447347
25481458
25515483
25549269
25582926
25616284
25649630
25682982
25716636
25750529
25784714
25819136
25853253
25887062
25921218
25955493
25989882
26023978
26057735
26091402
26125241
26158921
26193053
26226800
26260447
26294233
26327624
26361191
26394989
26428709
26462985
26497160
26531287
26565391
26599409
26633303
26667441
26701224
26735008
26768796
26802570
26836403
26870067
26903968
26937868
26971724
27005265
27038924
27073007
27107046
27141076
27175316
27209355
27243383
27276984
27310681
27344846
27378697
27412547
27446596
27480545
27514272
27547932
27581714
27615586
27649477
27683054
27716879
27751044
27784975
27818939
27852949
27887019
27921048
27954987
27988672
28022353
28056418
28090213
28124164
28158507
28192538
28226353
28259877
28293456
28327272
28360973
28394670
28428466
28462423
28496678
28530800
28565064
28599128
28633000
28666664
28700199
28733827
28767412
28801229
28835309
28869642
28903440
28937332
28971204
29005023
29038627
29072304
29106196
29140037
29174078
29208544
29242473
29276041
29309752
29343757
29377711
29411664
29445309
29479579
29513399
29547511
29581284
29615220
29649120
29682722
29716193
29749903
29783757
29817611
29851731
29885654
29919470
29953386
29987031
30020739
30054542
30088182
30122132
30156441
30190524
30224446
30258424
30292550
30326478
30360352
30394066
30427683
30461579
30495760
30529830
30563674
30597471
30631033
30665017
30698840
30732642
30766643
30800591
30834338
30868486
30902418
30936423
30970469
31004556
31038655
31072620
31106059
31139661
31173415
31207315
31241239
31275177
31309141
31342939
31376712
31410811
31445062
31478859
31512618
31546767
31580802
31614658
31648617
31682167
31715712
31749656
31783310
31817274
31851248
31885152
31918787
31952475
31986235
32020116
32053988
32088201
32122521
32157077
32191189
32224995
32258909
32292519
32326120
32359768
32393668
32427337
32461244
32494971
32528872
32562581
32596247
32629969
32663734
32698192
32732250
32766268
32800339
32834490
32868293
32902034
32935916
32969723
33003523
33037483
33071392
33105364
33139035
33172940
33206845
33240459
33274086
33307740
33341586
33375764
33409783
33443774
33477544
33511261
33545303
33579467
33613477
33647733
33682000
33715860
33749396
33783188
33816914
33850785
33884729
33918550
33952246
33985886
34019648
34053620
34087513
34121483
34155874
34189906
34223742
34257519
34291220
34325145
34358983
34392929
34427202
34461378
34495169
34528893
34562660
34596194
34629793
34663653
34698058
34732045
34766123
34800011
34833667
34867624
34901306
34934936
34968500
35002152
35035960
35070228
35103873
35137824
35171977
35206124
35240175
35273982
35307881
35341844
35375690
35409498
35443199
35477304
35511247
35545390
35579186
35612697
35646282
35680081
35713714
35747298
35781448
35815485
35849643
35883974
35918005
35951870
35985395
36019074
36052687
36086851
36120680
36154399
36188273
36222039
36255761
36289556
36323233
36357263
36390972
36424965
36459357
36493520
36527163
36560737
36594358
36628234
36662399
36696602
36730611
36764760
36798892
36832819
36866602
36900311
36933813
36967093
