t_us
18849
52225
85866
119684
153873
187874
221628
255357
288877
322254
355774
389315
423051
457087
491378
525168
558683
592181
625684
659206
692908
726720
761003
795194
829270
862854
896315
929678
962971
996476
1030202
1064201
1098651
1132841
1166514
1199882
1233197
1266461
1299885
1333486
1367491
1401657
1435504
1469072
1502545
1535896
1569254
1602770
1636599
1670834
1705498
1740156
1773922
1807136
1840307
1873547
1906901
1940536
1974467
2008429
2042509
2076279
2109774
2143289
2176721
2210131
2243736
2277402
2311435
2345699
2379345
2412834
2446208
2479652
2513102
2546681
2581028
2615371
2650145
2684070
2717369
2750567
2783828
2817149
2850645
2884470
2918691
2952997
2986997
3020610
3053912
3087157
3120468
3153929
3187608
3221585
3255943
3289931
3323490
3356764
3390024
3423479
3456989
3490842
3525190
3559611
3593589
3627291
3660736
3694021
3727461
3760790
3794386
3828652
3862769
3897152
3930886
3964106
3997475
4030826
4064237
4097793
4131541
4165657
4199781
4233624
4267157
4300472
4333856
4367185
4400805
4434576
4469007
4503397
4537210
4570514
4603822
4637128
4670545
4704171
4738211
4772644
4806776
4840507
4873912
4907213
4940622
4973995
5007547
5041467
5075992
5110340
5144273
5177627
5210890
5244153
5277537
5311092
5344874
5378999
5413412
5447430
5481022
5514504
5547847
5581249
5614621
5648227
5682398
5716857
5750951
5784542
5817858
5851111
5884538
5917929
5951620
5986003
6020310
6054519
6088268
6121496
6154740
6188000
6221387
6255079
6289012
6323042
6356978
6390475
6423762
6457109
6490595
6524341
6558082
6592083
6626398
6660282
6693866
6727202
6760576
6793907
6827617
6861339
6895506
6929476
6963237
6996738
7030234
7063621
7097137
7130842
7164642
7198544
7232882
7266598
7300073
7333549
7367156
7400627
7434359
7468316
7502578
7536486
7570230
7603926
7637359
7670840
7704341
7738064
7771993
7806006
7839992
7873800
7907402
7940723
7974277
8007917
8041723
8075395
8109069
8142996
8176883
8210613
8244143
8277478
8311061
8344694
8378794
8412805
8447116
8480918
8514309
8547579
8580946
8614408
8648105
8681936
8715989
8749938
8783577
8817057
8850404
8883698
8917143
8950815
8985017
9019238
9053065
9086647
9119989
9153374
9186843
9220308
9254114
9288253
9322541
9356580
9390236
9423642
9456986
9490425
9523974
9557678
9591754
9626047
9660121
9693628
9726905
9760162
9793591
9827174
9860947
9895579
9929704
9963237
9996551
10029988
10063432
10096941
10130697
10164822
10199291
10233016
10266576
10300127
10333587
10367080
10400596
10434547
10468747
10502955
10536947
10570543
10603997
10637325
10670667
10704114
10737902
10771974
10806056
10839910
10873486
10906816
10940073
10973478
11006879
11040411
11074435
11108627
11142500
11176035
11209337
11242629
11275975
11309551
11343440
11377715
11412425
11446477
11479906
11513213
11546419
11579720
11613245
11646927
11681313
11715609
11749499
11783023
11816353
