t_us
4294942551
8702
42116
75520
108910
142342
175772
209206
242644
276015
309469
342892
376335
409730
443129
476535
509917
543310
576687
610126
643581
677006
710381
743757
777156
810559
843951
877330
910701
944118
977497
1010918
1044338
1077723
1111172
1144599
1178016
1211410
1244844
1278260
1311701
1345137
1378552
1411981
1445388
1478822
1512272
1545687
1579074
1612473
1645911
1679401
1712809
1746173
1779561
1812949
1846347
1879753
1913114
1946472
1979870
2013270
2046667
2080083
2113550
2146973
2180322
2213728
2247117
2280517
2313937
2347362
2380755
2414220
2447678
2481128
2514519
2547915
2581310
2614680
2648137
2681558
2714931
2748337
2781710
2815084
2848485
2881873
2915247
2948654
2982051
3015469
3048878
3082268
3115664
3149031
3182444
3215816
3249245
3282624
3316023
3349453
3382849
3416273
3449654
3483052
3516437
3549871
3583288
3616713
3650118
3683503
3716905
3750352
3783748
3817144
3850539
3883934
3917369
3950770
3984116
4017471
4050857
4084219
4117581
4150983
4184382
4217794
4251219
4284604
4318018
4351408
4384804
4418204
4451618
4485048
4518469
4551864
4585287
4618705
4652139
4685554
4719002
4752425
4785858
4819251
4852660
4886049
4919454
4952826
4986196
5019579
5052973
5086381
5119767
5153147
5186512
5219915
5253315
5286709
5320093
5353489
5386865
5420253
5453665
5487104
5520532
5553972
5587382
5620790
5654204
5687620
5721022
5754445
5787818
5821252
5854652
5888083
5921485
5954915
5988309
6021704
6055103
6088513
6121905
6155265
6188643
6222069
6255458
6288813
6322219
6355604
6389043
6422448
6455852
6489275
6522655
6556026
6589423
6622817
6656241
6689623
6723024
6756443
6789918
6823360
6856759
6890158
6923552
6956956
6990389
7023811
7057166
7090551
7123954
7157334
7190715
7224078
7257477
7290846
7324209
7357601
7390991
7424358
7457748
7491183
7524563
7557941
7591303
7624729
7658166
7691585
7725076
7758505
7791913
7825299
7858725
7892100
7925507
7958942
7992361
8025765
8059183
8092564
8125984
8159423
8192868
8226272
8259681
8293061
8326421
8359815
8393207
8426592
8459944
8493327
8526720
8560168
8593567
8626968
8660326
8693746
8727128
8760548
8793932
8827355
8860772
8894215
8927611
8961023
8994433
9027951
9061362
9094766
9128160
9161548
9194949
9228356
9261764
9295203
9328561
9361967
9395367
9428764
9462143
9495541
9528892
9562294
9595672
9629036
9662428
9695879
9729312
9762733
9796169
9829594
9863000
9896443
9929835
9963234
9996643
10030058
10063445
10096861
10130299
10163719
10197138
10230523
10263934
10297376
10330790
10364200
10397646
10431027
10464395
10497773
10531163
10564536
10597941
10631308
10664695
10698065
10731502
10764959
