t_us
4294952565
18625
52008
85398
118815
152268
185669
219094
252477
285853
319245
352627
385995
419386
452768
486186
519623
553047
586444
619865
653261
686609
719998
753371
786758
820157
853538
886936
920308
953703
987080
1020461
1053833
1087243
1120660
1154097
1187489
1220906
1254312
1287685
1321103
1354472
1387849
1421265
1454672
1488107
1521526
1554934
1588333
1621743
1655097
1688491
1721877
1755290
1788724
1822091
1855473
1888864
1922239
1955641
1989012
2022397
2055786
2089226
2122664
2156090
2189512
2222917
2256298
2289658
2323072
2356461
2389863
2423301
2456667
2490088
2523501
2556900
2590245
2623608
2656970
2690345
2723789
2757236
2790659
2824115
2857499
2890892
2924280
2957667
2991063
3024448
3057832
3091229
3124628
3158063
3191444
3224807
3258184
3291535
3324905
3358300
3391709
3425165
3458591
3492034
3525431
3558823
3592200
3625594
3658973
3692360
3725782
3759199
3792638
3826066
3859462
3892826
3926170
3959532
3992896
4026308
4059704
4093135
4126547
4159967
4193412
4226797
4260192
4293564
4326959
4360339
4393753
4427207
4460664
4494084
4527472
4560838
4594200
4627592
4660951
4694376
4727771
4761213
4794619
4827978
4861401
4894787
4928171
4961566
4994949
5028363
5061791
5095226
5128687
5162131
5195545
5228898
5262248
5295601
5328973
5362394
5395805
5429242
5462650
5496049
5529417
5562792
5596168
5629528
5662914
5696335
5729766
5763182
5796572
5829974
5863396
5896776
5930145
5963554
5996963
6030363
6063786
6097175
6130504
6163861
6197247
6230644
6264059
6297453
6330872
6364254
6397688
6431100
6464551
6497953
6531308
6564720
6598086
6631518
6664889
6698287
6731680
6765051
6798451
6831851
6865229
6898613
6931992
6965386
6998762
7032122
7065571
7098951
7132351
7165738
7199129
7232538
7265934
7299370
7332764
7366198
7399613
7433009
7466426
7499783
7533130
7566504
7599895
7633274
7666710
7700089
7733524
7766929
7800290
7833685
7867061
7900425
7933829
7967226
8000664
8034067
8067519
8100942
8134335
8167715
8201103
8234485
8267859
8301255
8334606
8368004
8401400
8434789
8468166
8501545
8534912
8568300
8601705
8635151
8668561
8701961
8735364
8768769
8802179
8835581
8868998
8902397
8935761
8969139
9002516
9035944
9069340
9102720
9136093
9169437
9202814
9236205
9269615
9303035
9336444
9369832
9403253
9436642
9470040
9503453
9536812
9570215
9603584
9637003
9670415
9703827
9737193
9770555
9803922
9837302
9870701
9904075
9937482
9970888
10004303
10037730
10071127
10104530
10137903
10171274
10204707
10238121
10271535
10304918
10338305
10371707
10405094
10438473
10471852
10505231
10538610
10572010
10605424
10638859
10672262
10705644
10739017
10772410
10805802
10839187
10872585
10905978
10939380
10972777
11006161
11039568
11072962
11106337
11139720
11173126
11206553
11240001
11273384
11306756
11340148
11373534
11406927
11440330
11473723
11507101
11540519
11573902
11607307
11640703
11674085
11707449
11740845
11774238
11807646
11841049
11874459
11907873
11941263
11974652
12008030
12041397
12074767
12108182
12141578
12174979
12208366
12241790
12275189
12308586
12341980
12375396
12408818
12442234
12475620
12509051
12542410
12575825
12609238
12642644
12676075
12709455
12742830
12776223
12809600
12842986
12876395
12909799
12943214
12976579
13010045
13043467
13076840
13110260
13143667
13177089
13210492
13243908
13277278
13310630
13344016
13377420
13410835
13444238
13477620
13510997
13544393
13577766
13611173
13644577
13677943
13711365
13744756
13778141
13811566
13844979
13878360
13911746
13945111
13978498
14011898
14045289
14078684
14112084
14145473
