t_us
4294936972
3113
36534
69974
103335
136696
170062
203424
236829
270237
303620
337047
370486
403897
437302
470678
504022
537365
570716
604105
637496
670877
704277
737667
771069
804490
837895
871272
904638
938028
971418
1004852
1038260
1071699
1105058
1138381
1171728
1205086
1238447
1271826
1305221
1338631
1372028
1405405
1438768
1472128
1505474
1538821
1572207
1605589
1639021
1672450
1705880
1739273
1772651
1806012
1839399
1872782
1906168
1939564
1972942
2006308
2039682
2073059
2106402
2139763
2173143
2206524
2239909
2273323
2306779
2340182
2373570
2406958
2440287
2473685
2507056
2540451
2573883
2607313
2640719
2674138
2707539
2740942
2774322
2807684
2841012
2874372
2907753
2941122
2974527
3007922
3041315
3074708
3108075
3141443
3174795
3208186
3241580
3274993
3308408
3341808
3375233
3408602
3441984
3475349
3508737
3542108
3575523
3608961
3642366
3675782
3709148
3742546
3775932
3809297
3842662
3876067
3909473
3942895
3976314
4009714
4043112
4076473
4109837
4143192
4176568
4209961
4243350
4276760
4310175
4343584
4376975
4410376
4443725
4477094
4510490
4543886
4577318
4610761
4644180
4677573
4710934
4744278
4777639
4811013
4844424
4877862
4911295
4944698
4978110
5011512
5044883
5078242
5111615
5144978
5178348
5211755
5245171
5278548
5311935
5345337
5378757
5412156
5445561
5478962
5512366
5545715
5579080
5612500
5645915
5679373
5712802
5746163
5779502
5812841
5846201
5879592
5913003
5946417
5979796
6013170
6046560
6079953
6113347
6146737
6180146
6213570
6246993
6280428
6313847
6347216
6380574
6413909
6447249
6480611
6513974
6547381
6580779
6614165
6647557
6680964
6714378
6747746
6781122
6814499
6847866
6881270
6914662
6948067
6981472
7014854
7048232
7081596
7114955
7148365
7181749
7215151
7248564
7281958
7315357
7348739
7382133
7415494
7448860
7482254
7515674
7549133
7582603
7616059
7649460
7682782
7716154
7749531
7782904
7816263
7849635
7883003
7916410
7949836
7983189
8016558
8049910
8083275
8116651
8150045
8183473
8216918
8250346
8283710
8317105
8350466
8383823
8417244
8450641
8484050
8517453
8550878
8584314
8617725
8651118
8684500
8717845
8751207
8784604
8817979
8851392
8884781
8918177
8951547
8984944
9018332
9051676
9085042
9118413
9151808
9185245
9218681
9252086
9285471
9318810
9352175
9385542
9418924
9452312
9485734
9519162
9552588
9586005
9619403
9652796
9686135
9719470
9752824
9786209
9819613
9853062
9886500
9919847
9953229
9986593
10019977
10053314
10086683
10120050
10153460
10186867
10220278
10253712
10287138
10320475
10353855
10387241
10420597
10454007
10487448
10520909
10554338
10587735
10621094
10654472
10687855
10721179
10754548
10787953
10821344
10854787
10888175
10921613
10955021
10988383
11021743
11055117
11088515
11121878
11155298
11188671
11222100
11255524
11288904
11322284
11355630
11388983
11422368
11455759
11489180
11522635
11556118
11589554
11622947
11656321
11689640
11722985
11756359
11789723
11823135
11856572
11889988
11923371
11956745
11990101
12023444
12056809
12090163
12123554
12156911
12190305
12223717
12257131
12290531
12323938
12357337
12390707
12424075
12457444
12490819
12524212
12557611
12591063
12624450
12657840
12691205
12724563
12757921
12791281
12824674
12858080
12891445
12924817
12958204
12991565
13024942
13058304
13091657
13125021
13158434
13191825
13225246
13258647
13292001
13325385
13358756
13392162
13425563
13458935
13492393
13525811
13559221
13592610
13625983
13659357
13692719
13726065
13759424
13792825
13826210
13859660
13893053
13926380
13959780
13993145
14026495
14059853
14093228
14126622
14160005
14193388
14226776
14260148
14293533
14326924
14360305
14393705
14427116
14460519
14493960
14527392
14560796
14594203
14627616
14661016
14694414
14727792
14761180
14794533
14827917
14861303
14894692
14928083
14961420
14994815
15028196
15061581
15094973
15128376
15161792
15195199
15228578
15262002
15295430
15328842
15362250
15395611
15428996
15462347
15495746
15529119
15562465
15595877
15629252
15662662
15696044
15729410
15762811
15796182
15829555
15862952
15896356
15929780
15963222
15996626
16030014
16063376
16096752
16130154
16163565
16196961
16230365
16263735
16297102
16330465
16363834
16397194
16430542
16463884
16497249
16530632
16564033
16597456
16630845
16664248
16697618
16731034
16764428
16797836
16831230
16864651
16898014
16931414
16964820
16998226
17031601
17064944
17098313
17131669
17165057
17198442
17231821
17265207
17298549
17331927
17365308
17398708
17432097
17465470
17498844
17532230
17565604
17599005
17632405
17665803
17699158
17732528
17765910
17799304
17832695
17866082
17899461
17932856
17966262
17999656
18033043
18066449
18099838
18133217
18166608
18200003
18233413
18266826
18300220
18333617
18367023
18400424
18433823
18467225
18500595
18533970
18567357
18600719
18634087
18667498
18700902
18734280
18767717
18801132
18834541
18867911
18901315
18934708
18968116
19001521
19034926
19068321
19101708
19135124
19168516
19201904
19235295
19268664
19302054
19335445
19368810
19402206
19435580
19468975
19502340
19535714
19569080
19602479
19635840
19669222
19702660
19736096
19769519
19802953
19836374
19869759
19903133
19936497
19969872
20003304
20036679
20070044
20103424
20136766
20170134
20203480
20236827
20270169
20303561
20336932
20370320
20403721
20437098
20470472
20503866
20537243
20570630
20604041
20637444
20670877
20704275
20737681
20771056
20804432
20837794
20871162
20904555
20937925
20971313
21004722
21038120
21071482
21104844
21138202
21171560
21204948
21238329
21271723
21305151
21338549
21371893
21405285
21438637
21471990
21505343
21538688
21572073
21605484
21638919
21672324
21705706
21739088
21772471
21805857
21839257
21872662
21906098
21939507
21972890
22006274
22039660
22073031
22106406
22139779
22173122
22206523
22239934
22273356
22306780
22340168
22373582
22406948
22440302
22473668
22507059
22540445
22573859
22607251
22640628
22674012
22707370
22740713
22774080
22807459
22840847
22874263
22907693
22941114
22974488
23007849
23041248
23074621
23107989
23141404
23174812
23208260
23241703
23275082
23308459
23341832
23375202
23408568
23441954
23475338
23508734
23542132
23575524
23608921
23642293
23675622
23708985
23742345
23775717
23809135
23842556
23875995
23909407
23942830
23976234
24009618
24043028
24076400
24109759
24143139
24176532
24209951
24243342
24276730
24310115
24343480
24376836
24410214
24443607
24476971
24510335
24543716
24577078
24610434
24643801
24677192
24710553
24743913
24777318
24810769
24844217
24877666
24911040
24944419
24977731
25011069
25044440
25077804
25111184
25144605
25177956
25211352
25244737
25278104
25311434
25344797
25378175
25411574
25444955
25478369
25511792
25545180
25578566
25611951
25645325
25678687
25712072
25745514
25778954
25812306
25845706
25879068
25912405
25945762
25979112
26012457
26045850
26079274
26112736
26146161
26179580
26212952
26246332
26279684
26313041
26346434
26379832
26413229
26446621
26480011
26513386
26546733
26580112
26613489
26646846
26680214
26713612
26747024
26780399
26813793
26847163
26880555
26913932
26947302
26980705
27014104
27047520
27080938
27114336
27147745
27181177
27214546
27247893
27281224
27314612
27348019
27381431
27414856
27448235
27481602
27514935
27548293
27581642
27615023
27648405
27681784
27715179
27748561
27781945
27815326
27848673
27882048
27915443
27948809
27982210
28015652
28049045
28082471
28115814
28149160
28182533
28215869
28249227
28282615
28315995
28349414
28382805
28416192
28449550
28482900
28516230
28549590
28582977
28616394
28649814
28683229
28716623
28750029
28783409
28816786
28850156
28883519
28916864
28950249
28983644
29017055
29050443
29083839
29117188
29150564
29183928
29217297
29250668
29284011
29317395
29350759
29384156
29417565
29450949
29484330
29517673
29551042
29584429
29617841
29651247
29684658
29718050
29751405
29784775
29818135
29851493
29884853
29918249
29951651
29985028
30018460
30051828
30085223
30118601
30151982
30185373
30218760
30252168
30285580
30318996
30352377
30385778
30419145
30452510
30485889
30519259
30552656
30586025
30619407
30652838
30686239
30719626
30753018
30786360
30819688
30853057
30886441
30919850
30953269
30986694
31020099
31053456
31086857
31120240
31153593
31187002
31220420
31253785
31287207
31320623
31354045
31387468
31420839
31454230
31487597
31520989
31554364
31587769
31621206
31654576
31687973
31721345
31754690
31788054
31821424
31854759
31888117
31921499
31954923
31988371
32021824
32055231
32088568
32121962
32155320
32188686
32222093
32255482
32288882
32322306
32355747
32389168
32422584
32456020
32489343
32522691
32556070
32589420
32622824
32656222
32689602
32722988
32756379
32789754
32823125
32856506
32889864
32923227
32956634
32990091
33023510
33056971
33090351
33123702
33157046
33190409
33223774
33257168
33290587
33323989
33357393
33390760
33424159
33457532
33490890
33524251
33557614
33590982
33624366
33657827
33691263
33724642
33758018
33791365
33824731
33858108
33891525
33924892
33958265
33991679
34025091
34058533
34091907
34125267
34158615
34191949
34225325
34258728
34292176
34325592
34358996
34392378
34425744
34459110
34492473
34525857
34559255
34592624
34626043
34659485
34692884
34726294
34759659
34792997
34826334
34859705
34893101
34926473
34959894
34993277
35026659
35060040
35093422
35126820
35160198
35193549
35226920
35260313
35293731
35327155
35360563
35393947
35427299
35460647
35494048
35527458
35560901
35594324
35627699
35661100
35694471
35727860
35761273
35794625
35827975
35861321
35894698
35928064
35961487
35994884
36028222
36061534
36094902
36128235
36161627
36195017
36228405
36261820
36295240
36328672
36362099
36395457
36428775
36462111
36495467
36528819
36562240
36595688
36629111
36662493
36695843
36729182
36762544
36795877
36829251
36862631
36896024
36929423
36962870
36996253
37029639
37063014
37096367
37129723
37163082
37196478
37229855
37263226
37296591
37329954
37363308
37396657
37430025
37463382
37496755
37530143
37563536
37596947
37630376
37663760
37697105
37730483
37763859
37797240
37830616
37864008
37897421
37930803
37964241
37997629
38030969
38064347
38097696
38131066
38164430
38197834
38231214
38264569
38297963
38331401
38364799
38398211
38431556
38464926
38498291
38531682
38565096
38598520
38631945
38665293
38698611
38731959
38765316
38798709
38832110
38865485
38898861
38932301
38965700
38999130
39032482
39065821
39099169
39132534
39165945
39199323
39232773
39266203
39299684
39333177
39366594
39399952
39433278
39466656
39499990
39533324
39566712
39600084
39633478
39666849
39700210
39733584
39766950
39800316
39833721
39867116
39900544
39933989
39967428
40000835
40034181
40067524
40100858
40134191
40167555
40200953
40234354
40267791
40301198
40334592
40367940
40401274
40434620
40467978
40501370
40534739
40568119
40601521
40634927
40668309
40701687
40735073
40768420
40801793
40835186
40868626
40901998
40935419
40968749
41002113
41035428
41068763
41102122
41135473
41168863
41202295
41235678
41269080
41302449
41335796
41369145
41402505
41435855
41469220
41502618
41536055
41569505
41602903
41636283
41669674
41703036
41736415
41769794
41803182
41836542
41869893
41903249
41936648
41969988
42003327
42036701
42070081
42103462
42136892
42170275
42203660
42237025
42270400
42303764
42337131
42370498
42403858
42437220
42470607
42504028
42537449
42570888
42604240
42637598
42670938
42704297
42737663
42771080
42804491
42837885
42871258
42904653
42938045
42971431
43004802
43038154
43071521
43104894
43138302
43171711
43205107
43238471
43271794
43305122
43338478
43371845
43405256
43438664
43472080
43505470
43538850
43572197
43605557
43638929
43672309
43705710
43739132
43772545
43806007
43839417
43872840
43906206
43939578
43972963
44006340
44039726
44073103
44106475
44139877
44173259
44206630
44239979
44273337
44306670
44340017
44373397
44406785
44440198
44473586
44506966
44540330
44573684
44607086
44640473
44673871
44707262
44740667
44774065
44807468
44840843
44874237
44907584
44940938
44974299
45007691
45041122
45074538
45107968
45141343
45174695
45208071
45241431
45274811
45308193
45341580
45374976
45408370
45441775
45475159
45508522
45541854
45575197
45608548
45641916
45675329
45708717
45742131
45775535
45808926
45842298
45875668
45909057
45942434
45975814
46009222
46042648
46076054
46109472
46142912
46176303
46209681
46243029
46276405
46309813
46343190
46376635
46410018
46443362
46476723
46510072
